"","game_id","name","interaction"
"7729",60815,"Black Powder: Second Edition",3.94395381799111
"7730",2944,"Halli Galli",3.9544357044023
"7731",276169,"For What Remains: Streets of Ruin",5
"7732",4106,"Moderne Zeiten",3.80390287325505
"7733",295604,"Rangers of Shadow Deep: Deluxe Edition",3.53879285945367
"7734",422042,"Tea Garden",2.31786288619829
"7735",29379,"Ici, c'est la France! The Algerian War of Independence 1954 - 1962",4.74044619594483
"7736",402677,"Daitoshi",3.20623114809241
"7737",298690,"Diáspora",3.19507974095628
"7738",314401,"Rapa Nui",2.9280669760754
"7739",347304,"Time's Up!: Harry Potter",4.00221607715883
"7740",25695,"Chopstick Dexterity MegaChallenge 3000",3.63951619361506
"7741",1695,"The Legend of Robin Hood",3.95643450215763
"7742",221233,"Star Cartel",3.78061726893625
"7743",354859,"The Fields of Normandy: A Solitaire Wargame",4.5321796104762
"7744",4667,"Eagles: Waterloo",4.4165849505726
"7745",56320,"Spearpoint 1943",3.67372979639748
"7746",341963,"Tides",3.31155397563759
"7747",65334,"Flash Duel",3.91291426938035
"7748",10662,"Victoria Cross: The Battle of Rorke's Drift",4.38459302600095
"7749",193212,"Chariot Race",3.23312451308673
"7750",4244,"Highway to the Reich: Operation Market-Garden 17-26 September 1944",4.11537287098801
"7751",262621,"The Soo Line",4.27745670796651
"7752",144988,"Lords of War: Elves versus Lizardmen",3.41877639450819
"7753",637,"The Stock Car Championship Racing Card Game",2.99883197567535
"7754",317515,"Águeda: City of Umbrellas",2.57628950652873
"7755",383758,"Waffle Time",3.11230275055633
"7756",394960,"Legendary: A Marvel Deck Building Game – Marvel Studios' What If...?",3.06539746374113
"7757",144607,"Bitter Woods: Designer Edition",4.28475443338582
"7758",260785,"Unstable Unicorns: Control",3.60074040220889
"7759",325038,"The Brambles: A Solo Card Game",3.79330421362969
"7760",201037,"Ghostbusters: Protect the Barrier Game",3.15265971599189
"7761",17526,"Hecatomb",3.38340554952126
"7762",2324,"Last Frontier: The Vesuvius Incident",4.90240801714501
"7763",720,"Fast Food Franchise",3.15139004938936
"7764",340420,"Throw Throw Avocado",3.77105039133959
"7765",29017,"Dschungelschatz",3.06066900566202
"7766",162114,"Hamsterbacke",3.41383657851735
"7767",23917,"Not War But Murder",4.2822012409788
"7768",343387,"Deckscape: Dracula's Castle",3.89256714990227
"7769",378475,"Traces of War",4.6763534998242
"7770",25605,"Walhalla",4.06896778065901
"7771",27940,"RattleSnake",2.908895645913
"7772",142085,"Promised Land: 1250-587 BC",3.77407336667426
"7773",258437,"Bukiet",3.52158094504189
"7774",367992,"Swindler",3.35778953260975
"7775",61028,"D-Day Dice: Free Trial Version",2.98014667654682
"7776",296987,"Sherlock: ¿Quién es Vincent Leblanc?",3.89073831659566
"7777",287591,"Storytailors",3.36640738761636
"7778",161383,"LIE",3.44844339131323
"7779",39103,"Jungle Speed: Deluxe",3.26994731295891
"7780",283867,"Offshore",3.79362972564948
"7781",284998,"Reigns: The Council",4.22518586911199
"7782",206266,"Vikingar: The Conquest of Worlds",2.83016530059652
"7783",367201,"Taiwan Night Market",3.90350002023003
"7784",319078,"ScandalOh!",4.00136261805313
"7785",163175,"Yashima: Legend of the Kami Masters",3.83770833196312
"7786",36986,"All Things Zombie: The Boardgame",4.53583999910133
"7787",59335,"Wherewolf",4.61514197163066
"7788",299815,"Trial by Trolley: Derailed Edition",2.94892929810107
"7789",828,"Wizards",3.64268175925079
"7790",165346,"Mint Tin Pirates",3.53866436077459
"7791",289565,"Hunted: Mining Colony 415",3.59232248931967
"7792",287275,"Orléans Stories",2.91014434522371
"7793",26458,"Chandragupta: Great Battles of the Mauryan Empire – India, 319-261 BC",4.20074229502064
"7794",124490,"Aztlán",3.28339097428004
"7795",300095,"Jubako",2.89620875995851
"7796",154895,"Wizard's Academy",3.8354488852723
"7797",276337,"Napoleon Returns 1815",4.33548396410089
"7798",227605,"For-Ex",3.27481821024163
"7799",4642,"Sports Illustrated Baseball",3.39208524713077
"7800",249106,"SPQF",2.77693880000933
"7801",476,"Mr. President",3.24855277585004
"7802",227888,"Warhammer 40,000: Dark Imperium",4.23219439027237
"7803",195296,"Scuttle!",3.79464402832971
"7804",246696,"Monster Match",3.6670710360262
"7805",18057,"Anno Domini: Natur",3.48385050563927
"7806",2520,"Renegade Legion: Interceptor",3.97011307833719
"7807",170202,"Floating Market",2.83531878643347
"7808",232201,"Planetoid",3.05845844232513
"7809",261588,"Ascension: Year Five Collector's Edition",2.80134032614893
"7810",273976,"Talisman: Kingdom Hearts",2.96499118972948
"7811",39332,"Tasso",3.78516475552465
"7812",168537,"Pandemonium",3.36912390551943
"7813",17863,"The Western Front: 1914 to 1918",4.33991596578064
"7814",158837,"27th Passenger: A Hunt on Rails",3.95367586929925
"7815",386436,"House of Cats",3.42141834534627
"7816",275849,"Musket & Pike Dual Pack",4.45432812127452
"7817",29678,"Munchkin Quest",3.00446664604436
"7818",259121,"Less Than 60 Miles",3.8264228090501
"7819",188181,"Avignon: A Clash of Popes",4.47674928588821
"7820",195484,"Ominoes",3.85600921218143
"7821",89342,"Tomorrow",5
"7822",145424,"Café Melange",3.69560472852123
"7823",254894,"Catalyst",2.89080512459498
"7824",73365,"Papayoo",3.72088426130388
"7825",19969,"Truco",4.05587283598102
"7826",302281,"Candy Lab",2.73576643973566
"7827",86167,"El Alamein",3.48825712121962
"7828",359,"Bucket Brigade",3.68342346478763
"7829",32129,"Taktika",3.7010732781022
"7830",335467,"白と黒でトリテ (Trick-Taking in Black and White)",3.26941692977447
"7831",309081,"NATO: The Cold War Goes Hot – Designer Signature Edition",4.09309751990615
"7832",356039,"Volto",4.4387482912532
"7833",21709,"Jericho",3.94068379038684
"7834",174093,"Maze Racers",3.65182461431604
"7835",104640,"Robin Hood",3.89672605630039
"7836",320992,"The Specialists",2.19240493275923
"7837",351292,"echoes: The Cursed Ring",3.8715625213331
"7838",406329,"Metrorunner",2.38494349050173
"7839",12488,"WARS Trading Card Game",3.76746158412634
"7840",223950,"Fantasy Defense",4.0983352254028
"7841",419074,"Fairy Ring",3.31597209581228
"7842",2665,"Russian Civil War 1918-1922",4.02536239635456
"7843",40941,"Hide the Kids!",3.24888194522727
"7844",40235,"Bridge Troll",4.07348484511764
"7845",310363,"Bomber Boys",4.29713851658695
"7846",310194,"Surrealist Dinner Party",2.95708437445981
"7847",8495,"De Bellis Multitudinis: Wargames Rules for Ancient and Medieval Battles – 3000 BC to 1500 AD",4.17994411947857
"7848",274690,"Talisman: Batman – Super-Villains Edition",2.97223121970719
"7849",292030,"Funkoverse Strategy Game: Rick & Morty 100",3.87060461299733
"7850",379706,"Quartermaster General: East Front",4.22791285947234
"7851",248182,"Solar City",2.89143624551751
"7852",145493,"The King's Armory",3.81492176171461
"7853",194081,"Deathwatch: Overkill",4.41073719336508
"7854",359455,"Norman Conquests: Men of Iron Volume V",4.4134441473234
"7855",70532,"Tonkin: The First Indochina War (Second Edition)",4.35178974179673
"7856",289183,"Mini-Mutabo",4.26251999425498
"7857",264212,"Curators",2.26091491578802
"7858",290829,"Fresco: Mega Box",2.97171015657597
"7859",232981,"Tanto Cuore: Winter Romance",2.82370728906547
"7860",345594,"Downfall of the Third Reich",4.03472391119562
"7861",5476,"A Gleam of Bayonets: The Battle of Antietam",3.9916807868637
"7862",40550,"Star Trek Customizable Card Game (Second Edition)",3.979153014314
"7863",6117,"Nobody but Us Chickens",3.74010726278036
"7864",264991,"Par Odin",4.24705787562454
"7865",190462,"Triumph of Chaos v.2 (Deluxe Edition)",4.35535523372711
"7866",400266,"Boreal",3.26721052407354
"7867",269917,"Bahamas",3.39845557709855
"7868",382578,"Dungeon Saga Origins",3.20417766235847
"7869",2287,"Elves, Dwarfs & Dungeonbowl",3.39669382234936
"7870",174182,"Force of Will",3.53803313710646
"7871",324467,"Hey Yo",3.34946481599675
"7872",7844,"Operation Typhoon: The German Assault on Moscow, 1941",4.42608744733733
"7873",273436,"Rebel Fury",4.86489698171356
"7874",381827,"Pick a Pen: Gardens",3.63432937625486
"7875",356485,"AOC: Age of Champagne",2.92624891394163
"7876",170223,"Centauri Saga",3.41783595069147
"7877",337255,"Bug Council of Backyardia",3.12046076454268
"7878",27817,"Marne 1918: Friedensturm",4.20541038870624
"7879",5281,"Octiles",3.31223960715214
"7880",128425,"Asteriated Grail",4.01582371846881
"7881",360931,"DC Deck-Building Game: Injustice",2.626545388213
"7882",343334,"Schichtwechsel: Die Förderung liegt in deiner Hand",2.95335136921825
"7883",174893,"TROLL",3.84603755644535
"7884",108377,"Space Station",2.81775646727306
"7885",321757,"Monza 20th Anniversary",2.82205094771834
"7886",1278,"Dutch InterCity",3.4526773015824
"7887",41100,"King Philip's War",4.52902276280387
"7888",2613,"Intruder",3.65577249969298
"7889",217471,"Teenage Mutant Ninja Turtles Dice Masters: Heroes in a Half Shell",2.56876980461951
"7890",2960,"Camden",3.18741560114999
"7891",300036,"Into the Woods: The Battle of Shiloh, April 6-7, 1862",3.9310036412751
"7892",19056,"Square on Sale",3.8495413568923
"7893",262520,"Chachapoya",3.03769083760459
"7894",4643,"Fire and Ice",3.80358197452804
"7895",387538,"Side Quest: Nemesis",3.32928661117766
"7896",423434,"Horrified: World of Monsters",3.44044599674264
"7897",371330,"Luthier",3.46039423903378
"7898",34871,"Ventura",3.87048794968235
"7899",160012,"In a Bind",4.3698293173311
"7900",23928,"Glory III",4.50607752870986
"7901",121993,"We Will Wok You",3.15148162037612
"7902",133534,"Sigismundus Augustus: Dei gratia rex Poloniae",3.49730309667376
"7903",11634,"Mexican Train",3.4298006612877
"7904",301018,"Dragon Parks",3.2490274586525
"7905",1803,"Zopp",3.19124511360549
"7906",53624,"Empires in America: The French and Indian War",4.67444957674932
"7907",258693,"Radetzky: Milano 1848",4.36190850379506
"7908",8222,"Spank the Monkey",4.14930621521692
"7909",58329,"Langfinger",3.15401846717298
"7910",149793,"Twin Peaks",3.93100738183041
"7911",258207,"Milito",3.7417180525964
"7912",153498,"Kamisado Max",4.58287107398887
"7913",206448,"Noxford",3.22255583796608
"7914",46669,"1914: Offensive à outrance",4.08842766606407
"7915",227171,"The Masters' Trials: Wrath of Magmaroth",3.346458034716
"7916",142556,"Rory's Story Cubes: Clues",2.92981193991669
"7917",63395,"Chocolatl",3.72217227169819
"7918",1202,"The Sorcerer's Cave",3.43490176571885
"7919",324278,"Inkling",3.89772728104213
"7920",12134,"This Hallowed Ground",4.02064058388763
"7921",853,"...und tschüss!",3.76171388610653
"7922",280,"Neue Spiele im alten Rom",3.60799253159959
"7923",188530,"My Favourite Things",4.2063177584015
"7924",150012,"No Retreat!: Polish & French Fronts",4.41438060958871
"7925",211323,"Guns & Steel: A Civilization Card Game",3.06471409932884
"7926",1520,"Monad",3.10840930647862
"7927",38778,"Heads of State",3.45569895531646
"7928",360058,"Charcuterie: The Board Game",3.03083023629719
"7929",220547,"Sparkle*Kitty",3.80493803481075
"7930",367206,"Mysterium Kids: Captain Echo's Treasure",3.63937991909715
"7931",312,"Landlord!",3.83917553202747
"7932",2802,"War in Europe",3.98739071157898
"7933",275626,"Dominion: Einsteiger-Bigbox",2.81695820555194
"7934",285853,"Infinity Defiance",3.26626138656324
"7935",361918,"BattleTech: Alpha Strike Box Set",4.11262153094755
"7936",156482,"Unknown",3.31422682314492
"7937",192296,"The Pirate Republic",2.95116377970249
"7938",30324,"Ca$h 'n Gun$: Live",3.35375407830242
"7939",365608,"Roll for Great Old Ones: A Roll & Write Game",3.0718151861588
"7940",40,"Borderlands",3.5924579161204
"7941",232822,"Stratego",5
"7942",13347,"Plunder",2.61048463418815
"7943",158564,"Billionaire Banshee",2.97166074043713
"7944",236370,"Blood Red Skies: Battle of Britain",3.90059459051286
"7945",68199,"Catchup",4.38814612079071
"7946",303053,"Last Defense!",3.61638419711977
"7947",224403,"Carthage",3.63695042140578
"7948",23348,"Easter Island",4.252425580732
"7949",127134,"Baobab",3.27709062272628
"7950",345967,"Lying Pirates: The Race for the Pirate Throne",3.41975451084474
"7951",179547,"Victus: Barcelona 1714",3.82622879543699
"7952",181370,"Mint Tin Mini Apocalypse",4.13805923555111
"7953",121409,"1969",3.16503743730755
"7954",325401,"Beyond the Rift: A Perdition's Mouth Card Game",3.22400837236543
"7955",13223,"The Best of Chronology",3.47478097025771
"7956",138104,"Warmachine: High Command",2.82370728906547
"7957",490,"Warangel",4.27824473742149
"7958",163047,"Yomi: Round 1",3.14211871440979
"7959",150580,"Spexxx",2.27782615113821
"7960",298624,"Imagician",3.62638954188498
"7961",3071,"Blood Bowl",4.83525848603525
"7962",2611,"The HellGame",2.94336363776797
"7963",355737,"Sweet & Spicy",3.5538242041944
"7964",358027,"Disney Big Thunder Mountain Railroad",3.3329640499932
"7965",566,"Wongar",3.76925134344792
"7966",286447,"Ultra Tiny Epic Kingdoms",3.97054377553943
"7967",398996,"Panda Royale",2.44100622714295
"7968",2268,"Lost Patrol",3.42930555449272
"7969",6861,"Red Badge of Courage",4.47532135261804
"7970",250865,"Grifters: Nexus",3.12790631150757
"7971",3365,"Gumshoe",3.50139700642924
"7972",207487,"Freak Shop",3.32096289455751
"7973",156719,"Dino Race",3.58077799599148
"7974",1533,"Ghost Chase",3.75884403952715
"7975",14860,"Clash for a Continent:  Battles of the American Revolution and French & Indian War",4.32961821741605
"7976",165694,"The Cones of Dunshire",3.55287187695202
"7977",11705,"Lightning: Midway – June 4th to June 6th, 1942",4.4684213560311
"7978",194298,"Expedition: The Roleplaying Card Game",2.68277171398067
"7979",287247,"Aristocracy",3.42611956980235
"7980",274028,"Handsome",3.51475442378967
"7981",1519,"Kult",3.30143848418906
"7982",383087,"Magic Trick",3.74214369413
"7983",99130,"Dawn of the Zeds",4.47076718572225
"7984",228452,"Adamastor",3.99893813175532
"7985",355276,"Batman: Everybody Lies",3.75485741038559
"7986",170537,"Swords and Bagpipes",3.31095140074232
"7987",240892,"8Bit Box",3.86708705886594
"7988",281514,"Escape from the Asylum",4.04803900145724
"7989",33077,"Breakthrough: Cambrai",4.24718684302576
"7990",249233,"Filler",2.78288734953087
"7991",217176,"Crazy Race",3.52727109388378
"7992",201920,"Pocket Madness",3.17377591774876
"7993",34098,"Guelphs and Ghibellines",4.11368961793479
"7994",22479,"HorrorClix",3.46804577952502
"7995",197786,"Say my Name",3.80043348215513
"7996",256390,"Architectura",3.14336282596478
"7997",246532,"Rick and Morty: The Pickle Rick Game",3.54376244156382
"7998",348872,"The Bad Karmas and The Curse of the Zodiac",4.14211728855422
"7999",38980,"Mecanisburgo",3.32237869786247
"8000",180845,"Wibbell++",3.14767793459405
"8001",329607,"Baseball Highlights: The Dice Game",2.51057921211299
"8002",303418,"Unlock!: The Escape Room Game – In Pursuit of the Iron Mask",3.97078167033871
"8003",279741,"Devil May Cry: The Bloody Palace",2.81615094378997
"8004",168421,"Bohnanza: Ladies & Gangsters",3.51800818466963
"8005",272599,"Deadly Doodles",3.27252884839117
"8006",2542,"Gargon",3.72926077500273
"8007",175023,"Crows Overkill",3.58482626018111
"8008",380677,"Biohack",2.00779895702367
"8009",614,"Rubik's Race",3.59380012422234
"8010",6642,"Western Front Tank Leader",4.59402846138656
"8011",368557,"Heroscape: Master Set – Age of Annihilation",4.60031097993589
"8012",5394,"Kolin: Frederick's First Defeat – June 18, 1757",4.42796109367403
"8013",327913,"Unlock!: Timeless Adventures – Arsène Lupin und der große weiße Diamant",3.83687864791475
"8014",183264,"Spookies",3.00575921979354
"8015",2090,"Stalingrad Pocket: The Wehrmacht's Greatest Disaster",4.57994112242644
"8016",313002,"1944: Battle of the Bulge",4.69488511964226
"8017",390406,"The Morrison Game Factory",2.83388729131611
"8018",46422,"Nostra City",4.19818936266736
"8019",173776,"Battle for Biternia",2.98320277336633
"8020",337929,"Disney Gargoyles: Awakening",3.57395974068684
"8021",352710,"Ouch!",3.59892253648373
"8022",278297,"Choose Your Own Adventure: War with the Evil Power Master",2.991573233201
"8023",224303,"Pocket Landship: Free Trial Version",4.02230671954905
"8024",180193,"Expo 1906",3.08661956130207
"8025",166569,"House of Borgia",3.2293500314524
"8026",247733,"KOI",3.6507463456999
"8027",44890,"Picket Duty: Kamikaze Attacks against U.S. Destroyers – Okinawa, 1945",4.13656690236015
"8028",387776,"Home Staging",3.87966178417692
"8029",121806,"Race to the Treasure!",3.13464931459521
"8030",147624,"Mount Everest",3.16911923891252
"8031",5791,"Maelstrom",3.28961494935772
"8032",114684,"Villages",3.11005126792299
"8033",289601,"Combo Color",3.73546226488758
"8034",160853,"Stuff and Nonsense",2.82083868418889
"8035",282765,"Mint Cooperative",3.15737711063054
"8036",279348,"Cutthroat Caverns: Anniversary Edition",4.08328554321194
"8037",223777,"Planet of the Apes",3.13878620111187
"8038",124390,"Goblins Drool, Fairies Rule!",3.53774516390042
"8039",3177,"Battle for Armageddon",4.41574241920852
"8040",241853,"Museum: Kickstarter Edition",2.98813073295763
"8041",131581,"Soccero (Second Edition)",3.88397990833388
"8042",373190,"Maps of Misterra",2.79265867613106
"8043",348870,"Heckmeck am Karteneck",3.35970549534146
"8044",29383,"GD '42: Grossdeutschland",4.37514275281969
"8045",339598,"Divinus",2.52773195546766
"8046",1525,"Dixie: Bull Run",4.97107194329802
"8047",40243,"Roads to Stalingrad: Campaign Commander Series",4.08164357745193
"8048",339349,"Le Plateau",3.83331888201044
"8049",168700,"Kigi",3.7272063560838
"8050",118568,"Ubongo! Junior",3.14822896580361
"8051",206928,"The Architects of the Colosseum",2.70310934124782
"8052",273657,"El Camarero",3.24157451168484
"8053",343665,"Ancient Terrible Things: Reawakened",2.81610166846746
"8054",144525,"Dungeon Twister: The Card Game",4.09959525459949
"8055",3242,"Clash of the Gladiators",3.33533586278627
"8056",310610,"Sherlock Far West: La Mina Maldita",3.89073831659566
"8057",7109,"Fifth Corps: The Soviet Breakthrough at Fulda",4.43925268351439
"8058",185378,"Exceed: Red Horizon – Kaden, Eva, Miska, and Lily",3.75338907985924
"8059",352026,"Dungeon Bowl: The Game of Subterranean Blood Bowl Mayhem",3.41811377542577
"8060",144506,"Mysteries?",3.87986872633986
"8061",149794,"Clash of Giants: Civil War",4.43161803427668
"8062",311330,"P for Pizza",3.25183564069938
"8063",64,"Joan of Arc",5
"8064",194233,"Cartoon Network Crossover Crisis Deck-Building Game",3.15206550117058
"8065",277,"Res Publica",3.54633864403416
"8066",41875,"Trader",3.27516433994125
"8067",199309,"Pathogenesis",3.0775608246505
"8068",159446,"Panthalos",3.17267056713543
"8069",321140,"Ahau: Rulers of Yucatán",2.85805873326795
"8070",186475,"Tofu Kingdom",3.94804096871433
"8071",514,"True Colors",4.20117250716166
"8072",121657,"Axis & Allies Air Force Miniatures: Angels 20",4.38065549180684
"8073",156786,"Munchkin Panic",3.52738860212272
"8074",415513,"Life in Reterra",2.68813443457515
"8075",20889,"Great War at Sea: Jutland",4.65158274015627
"8076",118337,"Urbanization",2.90452496436055
"8077",11385,"Stratego: Lord of the Rings Trilogy Edition",5
"8078",8320,"Sicily: The Race for Messina",4.28995980751502
"8079",12318,"Typo",2.84076580215713
"8080",1380,"Jockey",3.76603922890981
"8081",27028,"Anima Tactics",3.90992160093385
"8082",1633,"Spies!",4.01052955541059
"8083",254193,"Fantastic Beasts: Perilous Pursuit",3.07749350696323
"8084",417505,"Dabba Walla",3.22894197358428
"8085",244241,"Runika and the Six-sided Spellbooks",2.1008587900478
"8086",158971,"Lighthouse Run",3.29933102688857
"8087",77011,"For Crown & Kingdom",4.09501472665279
"8088",281961,"Pappy Winchester",3.97301039717427
"8089",178099,"1500 m",3.73825006876696
"8090",235533,"Beta Colony",3.02002763703524
"8091",285115,"Peak Oil: Profiteer",4.08176634351634
"8092",85572,"The Last Success: Quadrigame of the War Against Austria, April - July 1809",4.37654388217231
"8093",347909,"Rogue Angels: Legacy of the Burning Suns",3.22325105620989
"8094",256572,"The Walking Dead: Here's Negan – The Board Game",3.36073283015289
"8095",1463,"Girl Genius: The Works",3.52431814555063
"8096",260788,"Knapp Daneben!",3.17075527182372
"8097",176914,"Gateway: Uprising",3.10391347419823
"8098",139572,"Karesansui",4.05876469004958
"8099",326848,"Illumination",3.73330172479327
"8100",3341,"Burn Rate",3.2940001738802
"8101",232661,"Ada Lovelace: Consulting Mathematician",2.96112039649333
"8102",368109,"Armadillo",3.08638148791703
"8103",1515,"Upwords",2.9666535773526
"8104",244806,"Nouvelle-France",3.31947963712984
"8105",185817,"Metropolia",2.69063731712879
"8106",4200,"Black Wednesday: The Battle of Krasni Bor, 10-11 Feb 1943",3.77777162931261
"8107",284269,"Taxi Derby",3.90016470059564
"8108",319999,"Dungeon Decorators",2.3478040770461
"8109",319529,"Spukstaben",3.61493988607763
"8110",387015,"Spring Cleaning",3.41275380892594
"8111",422374,"Lone Wolves",4.15934902697852
"8112",18333,"Nature Fluxx",3.34501792349738
"8113",841,"Razzia",3.75257859533317
"8114",66076,"Industry",3.62217008791706
"8115",177248,"Saga of the Northmen",3.90688974822277
"8116",338353,"Soda Smugglers",3.87325423333492
"8117",210113,"Tank Chess",4.4667799641742
"8118",140279,"Clacks: A Discworld Board Game",3.78299517955297
"8119",156878,"tummple!",3.21456284332466
"8120",260561,"WARIGIN",5
"8121",343133,"Dictopia",3.04249712858911
"8122",380887,"Deduckto",3.4317344461259
"8123",55833,"Tarantel Tango",3.59479755797848
"8124",236650,"1985: Under an Iron Sky",3.91235646218629
"8125",11122,"Proud Monster: The Barbarossa Campaign",4.41456410597987
"8126",298271,"Cutterland",2.7279039552668
"8127",235113,"30 Seconds: Everyday Life",3.83771833521001
"8128",200280,"Dragon Brew",2.86717449597996
"8129",265917,"Winterborne",2.78185943558874
"8130",186767,"Shahrazad",3.67056148688894
"8131",135,"Kontor",4.0644427178066
"8132",342075,"Crossbows & Catapults: Fortress War",3.43070446667986
"8133",76883,"Khan",3.50444175667499
"8134",91010,"Phantom Fury",4.62483649430783
"8135",367625,"Set A Watch: Forsaken Isles",2.62021458906417
"8136",301242,"Skyjo Action",3.12868469347989
"8137",310611,"Sherlock Far West: Disparos al amanecer",3.89073831659566
"8138",404170,"France '40: 2nd Edition",4.63270322628387
"8139",295503,"The Champion of the Wild (Second Edition)",3.68660588040697
"8140",337500,"Funkoverse Strategy Game: Marvel 100",3.39060496285357
"8141",302876,"Sound Box",4.40288784259313
"8142",156457,"Gloobz",3.62178661952167
"8143",23263,"Clue DVD Game",3.87919694727477
"8144",300765,"Quiz Club",3.96225837547654
"8145",274,"Guerilla",4.25876711176256
"8146",3818,"Alias",4.00138508719009
"8147",40816,"Magestorm",4.26201829305289
"8148",318307,"Holiday Hijinks #1: The Kringle Caper",3.65355750399304
"8149",29055,"Down in Flames: Locked-On",3.89352887458781
"8150",269847,"Dracula's Feast: New Blood",4.2951713895105
"8151",181385,"Retro Loonacy",3.63376585930054
"8152",182982,"Horse & Musket: Dawn of an Era",5
"8153",159333,"Fendo",4.96939674136245
"8154",99935,"Keep Up The Fire!: The Boxer Rebellion",4.55432864952938
"8155",169366,"Waterloo 200",4.22360562686294
"8156",283584,"GrandBois",3.10916748632173
"8157",329121,"Call of Kilforth: A Fantasy Quest Game",2.78876165673471
"8158",112694,"Hockey Blast Pro Hockey Game",3.73662793832775
"8159",414107,"Ratjack",3.52659450792783
"8160",15274,"La Bataille de la Moscowa",4.31896504118367
"8161",113567,"Mediterranean Empires",3.76496186392407
"8162",14258,"Blood Feud in New York",3.9332102362661
"8163",204003,"Battle of Britain",3.7720827139077
"8164",1371,"Mustangs",4.00002372609541
"8165",326358,"Cryptid Cafe",3.5373948307997
"8166",74102,"Der Pate",2.73970645189455
"8167",29199,"Victoria Cross II: Battle of Isandlwana & Rorke's Drift",4.54884624838006
"8168",296164,"Yura Yura Penguin",3.47713790473993
"8169",309297,"SCOPE Stalingrad",4.63483330451243
"8170",330145,"War of the Triple Alliance",4.25056078570885
"8171",14007,"The Siege of Alesia: Gaul, 52 B.C.",4.18301487058988
"8172",370984,"Tracks: Siren Bay",4.02229926729282
"8173",7634,"Western Desert",4.60963826136793
"8174",278304,"Fief: France Edition",4.10386372840289
"8175",74408,"Warhammer: The Island of Blood",4.40059433592544
"8176",87904,"Trivial Pursuit: Master Edition",3.49665974371082
"8177",207919,"Hounded",4.40224926939401
"8178",367031,"1914: Nach Paris",4.15548316448018
"8179",208804,"The Captain Is Dead: Lockdown",3.34036525219349
"8180",304620,"World of Tanks Miniatures Game",3.98593262480198
"8181",179259,"Garbage Day",3.86487639631114
"8182",271837,"Freeman's Farm 1777",4.49245655937077
"8183",404041,"FLOWERS",3.44540062690601
"8184",31821,"Goita",3.9166170701552
"8185",138614,"Relic Expedition",3.10899149385881
"8186",321305,"Crime Zoom: Bird of Ill Omen",4.07979394350601
"8187",2883,"The Book of Classic Board Games",3.97868096849694
"8188",185380,"Exceed: Red Horizon – Satoshi, Mei Lien, Morathi, and Baelkhor",3.97833170011163
"8189",329400,"Chamber of Wonders",3.24434296635237
"8190",42105,"Mixmo",3.37792992880075
"8191",304821,"Animal Upon Animal: Christmas Edition",3.22089410269727
"8192",370325,"Claim Anniversary Edition",3.55719754022943
"8193",200512,"Pups",3.59672625686502
"8194",198630,"Hold the Line: The American Revolution",4.74684916894306
"8195",3945,"Forbidden Bridge",3.0313028805194
"8196",251350,"Gem Rush (Second Edition)",3.29762559668427
"8197",36297,"No Question of Surrender: The Battle for Bir Hacheim",4.28475443338582
"8198",343386,"Decktective: The Will without an Heir",4.13707985160555
"8199",182047,"Austerity",3.28900489796034
"8200",298764,"The Great Barrier Reef Card Game",2.91119396998111
"8201",473,"Olé!",3.54856835241717
"8202",312463,"Duck",3.68480608003836
"8203",220730,"The Scarlet Pimpernel",3.2877758204851
"8204",88871,"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",4.39496743590052
"8205",103670,"Dust Warfare: Core Rulebook",3.29760520001443
"8206",2919,"Search for the Emperor's Treasure",2.96219681076021
"8207",65272,"Cyrano",3.68297406283851
"8208",171431,"The Maiden in the Forest",4.41958693224102
"8209",315,"Bagh Chal",4.06105747652009
"8210",267991,"Conspiracy: The Solomon Gambit",3.87452723735641
"8211",12141,"This Terrible Sound",3.97011307833719
"8212",229599,"Time Arena",3.44546899415081
"8213",328636,"Chai (Deluxe Edition)",3.00871235255634
"8214",322076,"On the Underground: Paris / New York",3.72283837438255
"8215",310612,"Sherlock Far West: Pacto con el diablo",3.89073831659566
"8216",131241,"Oilfield",3.53599345807969
"8217",18401,"Wacht Am Rhein",4.03693792353265
"8218",378877,"Power Plants: Kickstarter Edition",3.30354931777526
"8219",183836,"Ferox",3.40897332459644
"8220",5928,"Harpoon (Third Edition)",4.48466381409723
"8221",310636,"Drakborgen",2.65246309849789
"8222",368103,"Pick-a-Pepper",2.7561704609419
"8223",217428,"Rory's Story Cubes: Fantasia",2.85499299609958
"8224",5772,"What's It to Ya?",3.89782413656328
"8225",135888,"Titanium Wars",3.44834377532821
"8226",286790,"Studies in Sorcery",2.8234012115624
"8227",276296,"Finger Guns at High Noon",3.59548990568487
"8228",309857,"Funkoverse Strategy Game: Tim Burton's The Nightmare Before Christmas 100",3.39060496285357
"8229",125658,"Level 7 [Escape]",3.26995244410026
"8230",155495,"KUNE v LAKIA: A Chronicle Of A Royal Lapine Divorce Foretold",3.02563269286565
"8231",33785,"Elsenborn Ridge: Tactical Combat During the Battle of the Bulge – A Panzer Grenadier Game",4.49386843076885
"8232",304983,"Key Enigma: Hack Forward",3.25520229456889
"8233",229453,"CV Pocket",3.18650731079004
"8234",253396,"Miremarsh",2.82847473933832
"8235",150294,"COGZ",3.47234322212483
"8236",56294,"Jungle Speed: Rabbids",3.43709226758157
"8237",138963,"Arkham Investigator",3.82997653820185
"8238",1329,"Hyle",3.71489851818451
